"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"221190_s_at",-0.0479828856583918,7.23343486187313,-0.327548035592958,0.746407617207744,0.889055805629513,-6.98887479668072
"220324_at",-0.154385190283591,3.28055266818695,-0.327538078057895,0.746415043140633,0.889055805629513,-6.98887816691826
"201538_s_at",0.114194575687109,5.4733807845128,0.327532685928827,0.746419064386166,0.889055805629513,-6.98887999190147
"206664_at",0.0980861934646929,1.41473574624534,0.327445611929562,0.746484001898983,0.88908562800337,-6.98890945825453
"210748_at",0.146348395086648,3.55571067572288,0.327236857797137,0.746639693124576,0.889223531902455,-6.98898007029026
"217120_s_at",0.0627911581393212,6.22680614848958,0.327140046514862,0.746711899847866,0.889261999054567,-6.98901280201501
"205592_at",0.0808159074269201,3.98365643021475,0.327063497671174,0.746768995511052,0.889282467238819,-6.98903867625643
"209911_x_at",-0.0515412951458026,7.10161201034669,-0.326991371453947,0.746822793821421,0.889299006825347,-6.98906305012234
"37872_at",0.0520550491673811,6.45168882952702,0.326926609054785,0.746871100650359,0.889309005866835,-6.98908493097238
"208476_s_at",0.0646130135487469,5.97168984627663,0.326861207337477,0.746919885432886,0.889319572914827,-6.98910702346989
"221381_s_at",-0.0725385764845107,8.40113631409387,-0.326511659687341,0.747180640203972,0.889582507248616,-6.98922502538481
"209072_at",-0.132442348723143,4.38177957482194,-0.326432234791703,0.747239893730736,0.889605521825186,-6.98925182057944
"214170_x_at",-0.0630684013665794,7.57109073207408,-0.326333792425898,0.747313337121746,0.889645426385504,-6.98928502264896
"208918_s_at",0.0839012222460464,7.89652398799659,0.326179512950239,0.74742844299328,0.889692358295401,-6.98933703718838
"211492_s_at",-0.124707558008505,3.09460216981544,-0.326173922017163,0.747432614427587,0.889692358295401,-6.98933892168573
"222377_at",0.0683854658405998,5.16732099485075,0.326063350065068,0.747515114562195,0.88974303177124,-6.98937618484188
"210194_at",-0.158510082253348,1.69822278248636,-0.325632195482599,0.747836837932591,0.890078424295051,-6.98952136603634
"208080_at",-0.116470697485033,4.16222781345131,-0.325502849371289,0.747933363921127,0.890112063469842,-6.98956488321537
"206275_s_at",-0.14655119557453,4.02782051481584,-0.325478654891343,0.747951419793397,0.890112063469842,-6.98957302130065
"222375_at",0.169848454005205,3.44920207202177,0.325433740839214,0.747984938674002,0.890112063469842,-6.98958812705891
"1316_at",-0.0423703408004317,5.7889313506062,-0.325320036560041,0.748069797251487,0.890133897043321,-6.98962635952369
"41469_at",0.114370876452009,4.983575533124,0.325302105658828,0.748083179550791,0.890133897043321,-6.98963238748715
"214840_at",0.0793773845934662,3.99306204174204,0.325184935188259,0.748170628929979,0.890137874668078,-6.9896717694504
"215754_at",0.0625387438091934,6.50510543535021,0.325183764017916,0.748171503042466,0.890137874668078,-6.98967216301951
"220670_at",0.165823505335369,2.86198339435098,0.325137057303239,0.748206363260472,0.890137874668078,-6.98968785756016
